row_index,relative_path,category,corrected_garment_id,corrected_fold_id,annotation_present,annotation_box_count,annotation_overlaps_or_touches_garment,garment_only_field_source,selection_cohort,localization_source,reviewer_status,clean_image_relative_path,clean_png_sha256,clean_pixel_sha256,source_sha256
660,Flare/6_1.tif,Flare,Flare__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0660.png,df4ae22dac6e3bef0c6308dd1fc62212259e48686040dd3d9e87e64e1fc1c8f2,6294941aa27501256827e1f5b703983ffb699969abd9547fcde66092da08bc07,2bc477989ca409cfd35c453d8163e41372441933fd3445cf1d995bfc8b4bfdc8
661,Flare/6_10.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0661.png,5534d5303bfb6a6f6f8ee83908b13f06a8b8fa16e2ab904fbc222c82002a24d5,e2140d88fc5d8e58fb718075b576d475088283e1e1fcf4fdcdae22d3fc2841f3,af8f45eef95226a2647777b622fff7f6b01e7b8c3049ccbea335d3a9b984209b
662,Flare/6_2.tif,Flare,Flare__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0662.png,a4ebd7faf497f67800ae7160c0cb71585882f51fa192ac948b060ed8cd6c6325,7f50d1a317c1fef6ba409ee0295e31598cd9e586edbba7e6ae0fef9631f39215,5159b32e0045c42d602010d3d32a5254063de470ff3254ade8f9d03a886d1117
663,Flare/6_3.tif,Flare,Flare__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0663.png,f5af599ffd571c417a0ffb5255cf0ca8b5daca3079a558c0bf699072d10f0ad1,9b517705d441e89f2d7e812dd5d2ba86d7f85ef9cb6fac08ba60fe162bc30974,a5eeaa00dece5b9ec64501ee200737a7d8cd81d9815c9d05a89a543cbd8d1020
664,Flare/6_4.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0664.png,c57c08e6e230d35b28082515de72acf16944ec9a85c0ae5c62bbd339deb0a764,6ff58ef47d76ea26bb3d64d195a7f666ed6bde9b566d6815462a723acc3bf09e,1e7ee0f162fd99856c1c0bb6b404099a46fede1a6c076b88a3086d3011672886
665,Flare/6_5.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0665.png,a7339aeb4edb08a599788be1e154d28239cebdd162bad81e82eba91ebbd21e29,57c4fe82bde66266f42f51e2c6187e1f2a2787c9d9bc776d893e7d8fd4c1fa5b,df0e03443b448a9bab1862e6f061d8f4ec940d02880ceea935d4560fa0aacf20
666,Flare/6_6.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0666.png,251419b2736aafa52da1e1502455659b8e1deafea685010e416a8d068b71c0e2,7d497037575b9bb2f369029df62eed865a73dc7fc706c778481260245efede20,c544b0da379f26eee46fbf161892f6e2ea64ede4b6be8fffa45d924060d09538
667,Flare/6_7.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0667.png,4af9d50bdbbfc44ba55f474b23db97201b54f1bb0bcf802a2cbc95b94aa365d6,d01652d26f9f86b29aef5a447ccf09cc5045ed8a25162d9792d09069b5835956,6d954db6560e87d2f334e62f4dc27da7774b1d4b144086cf10284d3896d12234
668,Flare/6_8.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0668.png,ff575d3c0186ebf32fcd7520c1aa584c8c7d986e29a0a2ae0cea84222fe7ae7c,e59097c248543bfd8ac18e21ae5fedc299aa87288bbe71b8e2fc9f0bf608a27b,753378209c3efb905e00105cb9aa707ddc6facd546e21bc5b616392a18155cb5
669,Flare/6_9.tif,Flare,Flare__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0669.png,96a3cf446e0d93e860806a35c71f79598564487b4e76642ae86074e029cf3c97,0e93f9ae82eacf9aac408b8c0a77ec0a2efb841bdbec1aa4f57c24470a4f131b,2bf8bd7d47716b1bc735745c402fc917f18f864161a20414880ea7d01adebe25
670,Flare/7-2.tif,Flare,Flare__G07,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0670.png,125f5e8116488678d976a5cb290e7196e9fb840e7b0c3b7591e63d81618760b8,52c3309a746e210cb9e4b60ea60a76193d764719b5138cdefca7096c891d741f,501c7660adf989635d4df1cfa0472d0e084e647bdf6cf3991682c9dd37217c45
671,Flare/7_1.tif,Flare,Flare__G07,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0671.png,cb98bf410f379ca960892e6eb78fdf3db578681aa395255c18115ec7a1d8b532,d9d9ee2737644e6a24849bfbbfd761df56d8e197e748cbded80e93e489585dd2,434304e43680b3adca08d8433d76c581f56ae38cf89478fec02fe4f439c53bd6
672,Flare/7_10.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0672.png,5e2ef513f630eacf4de45d77810268a27093b96c449abb56f2f4cfb9f737aeba,df6cc5d465a196f86749bba8345422ed0aa10153c56b492586eaf9986c1b1139,22af7fe2c2f182a92ff4a6058dd9beba78630e8d019b625086c552f4326cf65d
673,Flare/7_3.tif,Flare,Flare__G07,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0673.png,e9f12ac59043a1478b3f344994250d78ee5dfa89195651e82496e11261c02f1a,f9f11e6590c77d7865891a387e2e44d4a63c23f9b664aee92d081e4e4a979ea2,4d9cc36ec92e06bf1343be44526e59ecc7f1ba37febdaabc9f79aa939b04f03e
674,Flare/7_4.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0674.png,e86701f62142ea14165923f621aaa2aff27e95b06e65e4eec65f74d23ef6eec5,d1a1240ac8c75ce44b13dfca87836770c5b3027512deff4c8af8667def2705a4,ba5202a0f75dd4b524db5576a2f2899bdb78bdc3724251684a631f9f76749ee9
675,Flare/7_5.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0675.png,f3b774b5d47407c9b13448971cd2893b2fca81ee6a6d8703accd5b2dcb887a01,e944651556a11db1118cdbe6e46b40fef8edb6ffffa15bfe1bf211068cdc6f6f,e13454279fdc06568920d96d00f18ab7b44125e3c3b52be691a66755bcfba2d8
676,Flare/7_6.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0676.png,2af482e1ee11262f707742e33c5c353620ded62138f4a8aa26e7970c3367ca17,a4038544c6f6e493bb000b2dc5e7a0a3742ad104ad67d4dbfb03ee12708d7846,ba3c2fc84516f7d7854a41e2b9138e4cb65eb2757f5b99149c0161247abfb703
677,Flare/7_7.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0677.png,896d6d2aad28fc7ba44aa46238401a2638a46062f1fa31de31dba2c35b12e540,59b6c4832e20167bce92b9cc75b4f5f6de28912fe9841aa4973636e6da74b842,c181f4c8d5e27378c8e539a1805ac5eaeabd86a475cc6097f776c1ec4a995fbb
678,Flare/7_8.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0678.png,8d4a716d8af12a242ef9a2912fcd78536825296f0cafef4722eb708b03825e29,c36bfd4f5a9aeef0ed29f3266ffee3285ff71022e17d2c046aea1d72c335c1b0,3afa56acff7451d0af6e7983ab7e41e10e2b1f9eab6ced7393deb861257cf30d
679,Flare/7_9.tif,Flare,Flare__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0679.png,2da3fb0cd03305d57c6b69b9bfe837701aa0a66cbe4af57367f8b91c22b3430a,d293b09ad891452347ddc00fd5e9cba39a5a122326fc63a75e1c31294bb76dfb,4ccfc5e8d817fcee5851617fa745f0d32c6fb850f76cede79a73873f335f1159
680,Flare/8_1.tif,Flare,Flare__G08,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0680.png,3c4a69cfcaeaa56cf369ceb0f4631dea8fd577be11c6585b4720bd8a11d39c15,a3999d44e573383259d6f40fa51a95e6a9d7a4d8612837dba5333315395e7719,5d24256d733e335fabc7881497b027ccd69fc0c9d68f2201101c74516f6e3f42
681,Flare/8_10.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0681.png,cc1f1e63fad6b96ac89f89de9897975587d3f9bd41051fc8a35a01153b941784,46f535778849b1765dcd6bf069e1a753d2a77d91386ef1981abdd7e57487e394,ceb2d4183a786f0d1f6d190a38d8ae8ba91f93707368559a06d49bc78a1e4640
682,Flare/8_2.tif,Flare,Flare__G08,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0682.png,75e96d2dc2b5529a10c9a97669341c8da958d71e86c62918612da61b2d459939,b2a6ac53cf0ff09a227d2a252eeaf68c7edf771061e7f06b8d1cc7e91a4361f4,9bd97c92e31ab964511ed7ed764df6ed335b97693426088d1ada901561f1d4eb
683,Flare/8_3.tif,Flare,Flare__G08,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0683.png,a3ade62d6b1a83a40377a2ef900cfd4a6f6390783b54c3167d1d86ffb6a9e76d,866f5a1f19070be094ae76592991e2e4438b8682060fdfaf1ef7a9e71dd2b822,627aa19ef08772cb702c4774f3df1ad75a6ed853c4bb4b1d89075419e4daac80
684,Flare/8_4.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0684.png,4a47d3bdbdb2cedd3c08765d316f01b873aa1e5523f416447c4d617fcec7b984,d913beab659cb3ff6a8373d21a882aa51fd27586a7d67c2cd61adb42aa2b8fac,fe04a9ca673a8dafe00b4baf4da424e6ac874887f7e3fe4b94db0d740eb0832a
685,Flare/8_5.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0685.png,62c9c0978eda3a594edb30696c48b81dca6c5f4d2fbef32e17abcd5da3821bdb,e448f7fd8095845caea4300a2e8c1de3f2b42f09d91998aaa4c7de16ed14eae9,c3d5352c1b364555ff05186033319ec9ff95a88453acbae59c78d9515ef29c81
686,Flare/8_6.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0686.png,1a3e2fb25ad932a041a302540fe0e19b6d0aa5a5138fe35f6e8e444d36ad42e9,4f3d24bc30b8caf5011cfa2074ffbf52124238a0b8aceeefbac6f1a06a5fb5eb,da4228608ca46a56c48b986ddaa685b108a1f6fca0a5f00ac3e4121b1241f8a2
687,Flare/8_7.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0687.png,7f7c2e4d58c77c0f038dd5fc179c04618cea5647163aebfd05a9405d77887990,07f55d54c54f25a70f86234280448cbf0c2c68a08d43f5085612491ae8983107,62122a63604570fa196cf912e5087b423f49bd4d6f29425c6b829a50dce4fd94
688,Flare/8_8.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0688.png,f20558eab37254704f7980bc8c8d53d00acc694c10cb9583596a8aed181d27a0,1c2434b684466906938d8469b71b4d2030e73a3033ae463da21ccf0f0f3cfdda,0c2a89661dfa3f67075bfaa188c0c61098f8a42524fb754aff8c8a0aa8f56616
689,Flare/8_9.tif,Flare,Flare__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0689.png,a896faf515597d8fcba1bb0dedef0adc9fcff19c9ddcae9a15522065034bcd4f,cf42817c703108c578b3c265427d2271c7838cbf26878c623080dcab7934a2d8,46f6688d6e45d812a3d8bcc058d3486f3424078f7e4c9e783f4ba4cacf17d49d
690,Flare/9-7.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0690.png,79fb6f22771368ae6e0a15fa1ef857b2b44637910170e28658f45232be3017a9,7e93eacf0f41167a05233da49521500dddefb537ecfda00de85d265c1be114d4,b5991710985b455c749bf89aca5c02299f6a86f67615e72c744626f387794f83
691,Flare/9_1.tif,Flare,Flare__G09,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0691.png,43e596aa8b7705dda2fd71a0f7ced3975dea06432152346e491c79c8f06977a7,23bf83d819987c8e9059cf55c1b20af77bcc203f6585711c5a14a0ccd8161eb8,7e45498341cf83d517b2265abe9e8c915ae5999fd965e5479f2e0415633c042b
692,Flare/9_10.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0692.png,d47a197f9e74da73aaf3886fc15067dbffb6dc10444c7567ed220a66272c7407,da6ca1569b2a5be15b672bdd4a676fcbe72d9166f35f4cc163b0f159fe9d0d51,b9af02d307ebfa3598e963ed5c2a4f6221fa1387b0b5522096c53947d69e2cce
693,Flare/9_2.tif,Flare,Flare__G09,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0693.png,a9cd715759152f078155c0ce6688da44176adaf170c5aa700243bba084046dba,3b4f3359ae6f9aa874f8cf29ee5a48b3c7a2996e8722e170c281805e045ec485,335e67eb5e35cab4278fbf4fad71ef9aa054633bd5ea933403064608763a9ba4
694,Flare/9_3.tif,Flare,Flare__G09,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0694.png,9785378cbb62b0bc3de1b3b527a1f496c5991933541389fd3cabbbe68c7c7752,aee92c050df172ab3bbb39f97dc9cd055d709cedf5537758e91c070aec57e3ce,06248a925e8fa76d3ba5d37534ade61669031af7d4acb4db599615d3896e2e9c
695,Flare/9_4.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0695.png,807ed6917f43389c43f948917e69d736e291444262457fc470c16fe1bafe9cb4,2a50acd40a222ec16b5c7a57a748feab737514ca9c23b7b3771372bcbe81b66b,1243ae4fbbcb6386e864de90da6f6fb8b56c2cc70c47c42e06eec5f88a7872a1
696,Flare/9_5.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0696.png,502dd840b1ef0a568899b09b3a57c9995a35693fec673a7605ce52d9afb389ae,ef889eb34b36470b880e89834369f5931dabe7cff0990cecb576a6d9bcf85954,6916d78705add73e54c7782cd5688549e257584d9ea8299dd789e2ed9e895939
697,Flare/9_6.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0697.png,24504b4559c072714d19c8e762aac8b7b7ad0dd15e49b3174580ff826ec099da,f220acca77bb8b38ba0c273d892ae8f6fb8ca46dee489633c206dc163a74d3b1,a5c45d98ae64d4915bd007d293019851d107e050b2f16fd17f7aedc6171677f3
698,Flare/9_8.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0698.png,67e665979751ee51f2299b1e08ea3b605a378bcb4b9228dbb99f0fd263723353,a09301aa6413ec1601c68ee59b68a33cd6296e8b3e0183e41ab1687f44b7959c,cf917a9cc9253a7f6b12c5990cf3b25a557ed1dd168a7b825db2aea694755827
699,Flare/9_9.tif,Flare,Flare__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0699.png,57228dd86954638dfdcd696fa4ae9a0443e8b9d5ad64eb637c6b2873229bf708,570d311b563f365ae81c2a604caecd6ed712cb7885acceb0c379979b76f6560f,8f6385f81e0c147a0b01fe71661d1a099bc86fe42fd9a51dd72df4ca943fc7bb
700,Harem/1-1.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0700.png,45fbca1cb123842063f3e9e861089cc0e97f54d48b3f5781a7939e9fd1197b59,97b82e69c2db77d58851e7d0d17af3cc44dfbc7116049e9308d10225aaec1412,3b9e7058c23f72d26ce53d6a7fb0a0578c20f4cb6313773c04109545ca5e264b
701,Harem/1-10.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0701.png,59a450843c4fb7f69d433cd113339b2a650dcda811fc03cdc20f05d7b929ea8a,934d9ce1918c8b39762bf015d482d5078a1209c5abc235df2def4d8fe4f227b8,9c1d82f84d68cc91b99b27fd6a5a935fda4029528d608f729752e81d28474a08
702,Harem/1-2.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0702.png,4aff9eac55a0d83fbbfb3269fc24fe5ba5dc575d217fc19ebd857513021a0d34,d88c4296e47e85d846e9ae87ced821251f3b350d0b28a837eb743a069ee40cb8,ae1f7efb0499342759a11631452bf82f4ab09c275d35e9d071a3feaa63f0b68a
703,Harem/1-3.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0703.png,e7b83a936d3caa912b3265b16a846de385cafffbc8bfe2340b31f108070a279c,b118358519e81867e64ebb980ee3e0173cb2c5ee403a6ae78b8bd4218edeb6e6,9ed34f0180249953700923e215d1467c103a15dc6a49e13f55c333c515b949db
704,Harem/1-4.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0704.png,84f9d0c7eef648a6a12caad7be53c9618cc541a678b20a38ae708acb65ec0986,b225a8af51010a36ba52970ee0dbc6bc248c04092fbdb4c233497b5715067957,346331858446493757dd0e0174afea0dd74666019030f9b7b242b6df3e2a34ca
705,Harem/1-5.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0705.png,6547fd487ab25e8272b0c8c726d0bbe560b1b361987fa4a999e62fbb2a5f7ece,791a333d4a3966ce98234324e48804f6340c5e71195a891fae882bf679bfccaa,18f99f9efbe297e651875c48c6266aaf2e1a142501244dc6ec29a0fb2451545c
706,Harem/1-6.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0706.png,ffa21996e8601a1a8976516e4f6ec1ef968f2ed0601c2bb7adf4ad762f6ed5be,aa8d814d2b3d87fcf1020476bce75ab466e04ad0e13fdcd67398717f52ccf676,caeb10610cc8dbb459f535caa7041d682db40988f36e526b7370afa0bdc35e47
707,Harem/1-7.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0707.png,43b354cef18e8d2015f7a3c1a2422234f7b0563ae0ae77248a307ed4a22a2797,382761a0622b210592bce2118c31dc5cdcfadfe7a54869330b433638c9a85f7a,b97c66f7cfbd19c98c3a0855b7671c6a097c982e229f9996e7b0702ec9bab42c
708,Harem/1-8.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0708.png,696520d70ee4252589abc8486562f1630d7cf44979a95cf901d94433ca33aa9d,0d7317577102c240636e30a78c17522c0976d3e655595339271a3d8df25741dd,c0a9e76fc664a5843656274738d42231dab06ecce0548f89c170f844617a69c4
709,Harem/1-9.tif,Harem,Harem__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0709.png,7ef65cb0f64a51681c6dec13ec87df933ae6d54ae63260fe4c6492ce17a1944f,a19f8eafa2eb676f3cbb5a3a04e825312f9d650b3d288e9d13394178b6e78d05,a9853eeb28dbf3b90a566adb72f1bbc7237c97c347faa132bf49678e1404c9b7
710,Harem/10-1.tif,Harem,Harem__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0710.png,8173cd3ea07c9b68eefda92b995d6a9dfefb9245ba1ba222d92d38d55429e232,0e97a7f1fb156a2de1b85ee9e8cd48713b18dc967c84107a3a730191be17e98e,ec2263fe71785262951a62b5c3d1a2ff67af3e45dc6852a3b064bc7cd163f9eb
711,Harem/10-10.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/0711.png,f8368599eb5830359f33bbb3196fd06b1e4a8f52d2290238caf750d80023ce45,850744d54f17089d8b6f2f6eb08bc09f380a1d23c79f04c6319b9cfad5dfa3d3,91af57a9147439021c45d3a348853f4f92ec7ef975d04e6c736e4240f65be06a
712,Harem/10-2.tif,Harem,Harem__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0712.png,a6aaf6114fb87517280efbd1c4b858de6087f9e9bff7ad477fd7934b2e514ee3,8ef459cfb2893fbdd288896f4d22a13be8970ac281be64a271c86ec2fb9b7d27,73b1f3731960acc3a40bb45646693ea67601ccd140150add4a5005dbc54236f3
713,Harem/10-3.tif,Harem,Harem__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0713.png,31251aeecf8422c42f52845687b67197004c9465a9fd6d4b9c4f0e2fdb13d369,fdb67534d990bb8ab209b92680787f3e668efdf66d21c1b1b94ea60a3ace6fe2,c6e80948aa2df7dc658e3d7a1c0887af054fa2f29bd4c35abd848bc40ff79600
714,Harem/10-4.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0714.png,988fe2d2c4f2a4f99052684bc8ee5d0f64ef8e54ae1452448a4cd729a423ba04,82453371198338b2718f0741db569061172d640900dc27aaf4c25bd0ead00e11,4d99c9c1d698ad2fb7db813f8720619af538505352d89acb6e27c1218a41a2f5
715,Harem/10-5.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0715.png,db06c8ac4d2c1183568c557dce0525558781d4e77f67811bb88f53f1dec2743b,6e3b82a2377490115b102d48168e3439ebc4d8109581fb13c3745849eaebd35d,591f92d675bd1d284c2f48aa2880c296ac565fb3562d4e860ab9d30dc78038b4
716,Harem/10-6.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0716.png,5d63cfcb5021897c91dd091cf77e8eb8ba6048e72ce2a0e57833e69087e78c0a,1636291c76a1901d2a3fbf7ebba1667d4a968fc471cb6f898d59f8988f3f744b,8503961c6101f181899cc44068559ee960fc76f675c97d6e18b6bb291582a846
717,Harem/10-7.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0717.png,d90d00a5620e46dd00803400219044b100e629f364ee0659bdd095edf9540b88,8c1c7ee762b11adcd07ef2f88a7f43f2b9e700ebbaead7635ec0d803801b25e5,a7c03152468bf341a00b0240e661978d418daf20e14265cc583c80a14502524a
718,Harem/10-8.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0718.png,7126e3cdc454b4683aea8e8f4f6de6934acf0ef7e3bbb8e387daa5806eca61fd,04ae6d38104282c095a19e725e584f48af3962de2e5d931ca9563ab339f5857a,087ea20db2cc92104c1bba9206016aa54929539606bd36ff8028f47677243db2
719,Harem/10-9.tif,Harem,Harem__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0719.png,e77b0be104f8909eb2dec7aeaef9c2aa28a9abf45b0367a7833a12c31f0e8423,19ffcf5e07337a2afbbccd0baffba4e6ffbd301ae3e485f3b8c565ec64db311a,d189ffdb9bf03097c6d68cade573e8e499d1428a2ceaba1d83123722e2138e8b
720,Harem/2-1.tif,Harem,Harem__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0720.png,4c2015e08449a3d321263511ea63f55f2e432ce30346bf8160f7b7a946d7a025,10a2182be4a294e003c23bd45fd78a913bd98eaf8f2621fae0f55ea281b9b2e8,89d99c28dca216f0a75a7c6b809f302b90dd3d89b13f1c0a6c1754e6029455df
721,Harem/2-10.tif,Harem,Harem__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0721.png,af89cec3feec9c28a0461408ab4ceefd5fa9d64e43ce0d1a568074c845199623,4b78439998a32aad79d9d93881462d664ef6072380ee67c5ccfce6dba004bc82,4a9e99c86e44a03eba53d3d0fc03732a263c7c2af7598db4468da47e6fcd8ca5
722,Harem/2-2.tif,Harem,Harem__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/0722.png,8c466c47282261dff236c179aa4532201c3f41e5eb1c5c9200ff7d4cc8e7adf0,219140a2aeda0520d78363b5ee185993e0ef1516bbd25dd7ae85fd73397344e6,5aac5b351bcf7506caf1266182b2853d1c551db6c964d3f8083fa7a150276278
723,Harem/2-3.tif,Harem,Harem__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0723.png,b84d3d420cc7267442261e8c9b332b123dcc30996b552f5ae686844aeeb886d2,e483ac793bc3b28b92a274a0c9a2678d7d48f95eaa5daed452034a2fdb88aeb1,129bba0639cae98e673a28d889c0e9871c34271dff52c52e4f7c8440bfcae3ce
724,Harem/2-4.tif,Harem,Harem__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/0724.png,29c96937bf0eaf44d72af41bf124faa17f8484daa88ff790427575e0d853adc9,f3958c5f3dc3782eaf3281845ce5beb7d6c4e89efa2bb5de2eeb19c43da567db,31a674b7c3ecd0482f10eefeec4512f8649f4639fbc68e2a0c8493c97b53e761
